sku,locale,attribute_family_code,type,categories,name,description,short_description,status,visible_individually,new,featured,guest_checkout,length,width,height,weight,tax_category_name,price,cost,special_price,special_price_from,special_price_to,url_key,meta_title,meta_keywords,meta_description,manage_stock,inventories,related_skus,cross_sell_skus,up_sell_skus,bundle_options,associated_skus
8ed7c093-1b84-358f-8e53-d0e3d7d85f1e,en,default,simple,,"dolor necessitatibus vero aut occaecati","cumque voluptatem odit sit dicta eaque quia aut corrupti dignissimos voluptatibus aut aspernatur consequatur soluta ratione aperiam eum et recusandae id magnam est id quo sunt sint cupiditate et aut voluptatibus optio molestiae eveniet molestias voluptatum necessitatibus optio dignissimos dolore voluptatibus iste illum eos a recusandae aut suscipit quia aperiam","maiores cumque occaecati itaque quibusdam nemo sed assumenda qui sit at accusantium deleniti et esse necessitatibus voluptatem rerum quia odit ut non voluptas cum quidem",1,1,,,,,,,1.23,Clothes,14,,,,,pariatur-ad-et-dolor-voluptatem-voluptas-ut,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
3e02db8f-483b-34a2-971a-a99bd6a50349,en,default,simple,,"pariatur praesentium saepe alias vero","iure temporibus blanditiis praesentium deserunt itaque tenetur error nam vitae modi ut temporibus molestiae voluptatibus voluptatem et nam est voluptatem consequatur eligendi ipsa sed recusandae reprehenderit eum ullam iure animi sapiente atque omnis voluptatum tempore debitis optio dolorem ut distinctio maxime quidem asperiores illum molestiae perspiciatis eligendi reprehenderit temporibus unde","ducimus sint fugit sit nobis accusamus repellat voluptatem consequatur magnam eos ut enim quia enim laudantium optio vel nemo porro corporis voluptatem dolore sequi sed",1,1,,,,,,,1.23,Clothes,14,,,,,rerum-voluptatem-voluptatem-consectetur-distinctio-tenetur,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
cc2cc776-9b0e-3e19-bf72-d62bb29b4020,en,default,simple,,"ut autem rerum molestiae harum","error eos et nihil ratione qui velit sapiente perspiciatis non sunt est vitae consequuntur dolorem neque et doloribus fugiat ut enim iste alias eveniet est atque esse optio ut facilis ex consequatur unde est in et ratione et doloribus illo natus similique possimus vero quo fuga reiciendis vitae ea ullam","ipsam laudantium sit voluptatem odio iure molestiae eaque libero quis officiis enim maxime libero voluptatibus porro id debitis velit non autem saepe perferendis quia tempora",1,1,,,,,,,1.23,Clothes,14,,,,,tempora-unde-est-exercitationem-pariatur-veniam-et-consequatur,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
b5637cd0-c2c9-3d02-995f-4488b1293ff7,en,default,simple,,"nam quo ex rem maxime","similique error nulla minima iure provident necessitatibus repellendus adipisci aspernatur ullam aut modi ea ipsum rerum eos cumque commodi beatae quasi cum vitae non adipisci ratione cupiditate quibusdam libero modi est omnis sunt ad voluptatem ut eveniet quod soluta ab dolores laborum quis quia consequatur similique ut consectetur culpa non","eligendi at veniam maiores qui ut aliquid beatae beatae voluptatem et ratione quia sunt a eum velit alias quo aut ipsam laudantium nostrum id nostrum",1,1,,,,,,,1.23,Clothes,14,,,,,corrupti-amet-aut-quas-id,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
eaed3158-6b24-3a3f-ae4a-7734eda61321,en,default,simple,,"quia ratione voluptatem eligendi cupiditate","velit qui facilis vitae voluptatem dolor et expedita nihil eligendi in eveniet reprehenderit suscipit rerum qui voluptas dolores laboriosam sunt natus quaerat velit sed dolorem ea molestias aut excepturi ut rerum laborum possimus minus modi incidunt similique vero aut sed repellat animi ex aut ut voluptatem pariatur vel a dolorem","vitae aut quis esse qui quod quibusdam natus nemo quis voluptas quas qui adipisci velit suscipit velit corporis quos repudiandae consequatur culpa quos adipisci est",1,1,,,,,,,1.23,Clothes,14,,,,,delectus-laudantium-excepturi-sint-officia,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
2970dece-9566-3cf6-b6fc-289f11d396a6,en,default,simple,,"perferendis fugiat cum perspiciatis laborum","autem et enim qui minima qui cum ut quae molestiae magnam quia inventore voluptatem amet similique veniam eveniet quo doloremque deserunt mollitia voluptatem nostrum ea assumenda numquam omnis dolore nihil voluptate ea maiores nulla vero fugiat natus est est dolorem libero est ab possimus et id id fuga inventore ratione","a aliquid ut corrupti in minus omnis et labore tenetur delectus id laudantium animi possimus dolor illo tempora placeat iure iure adipisci velit impedit aut",1,1,,,,,,,1.23,Clothes,14,,,,,iusto-quam-tenetur-molestiae,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
3daab0f5-0ab5-368c-8b69-15210cd5018b,en,default,simple,,"totam iusto quaerat quo rerum","repellat deleniti rerum ullam voluptatem consequuntur sed vitae deserunt reiciendis aut maiores recusandae voluptatem dolore quo et autem omnis reprehenderit beatae ut qui qui sed fugiat accusamus sit ut corporis quia iste tempora deserunt id vero sed minima perferendis blanditiis ut vel delectus voluptate nesciunt earum eum exercitationem natus aliquid","necessitatibus quam rerum ut at rerum non quo nisi dolor hic praesentium doloremque ea voluptas corrupti mollitia praesentium et esse minus fugit quibusdam sunt ab",1,1,,,,,,,1.23,Clothes,14,,,,,minus-incidunt-quidem-vel-tenetur-asperiores-vitae,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
999007f5-d65f-3efc-b8cb-c785330cf9df,en,default,simple,,"quasi et sit sit hic","sed eius nulla delectus expedita quidem cumque ipsam consequatur qui et molestiae omnis sunt odio necessitatibus nobis ut ipsum quibusdam quo necessitatibus quos vitae nihil iusto rem iusto delectus dolores recusandae accusamus dolores dolorum tempore doloribus pariatur quaerat quo voluptatibus et enim ipsam labore qui eos quia facere voluptas provident","praesentium tenetur numquam tempore dignissimos iusto blanditiis voluptatum sint est debitis consequatur soluta doloremque rerum eligendi ut exercitationem debitis voluptatem rem officia velit et perferendis",1,1,,,,,,,1.23,Clothes,14,,,,,quo-non-maxime-consequatur-sit-inventore-est-mollitia-aut,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
831bbbd9-0e97-35a0-a894-d4a72bbb2eea,en,default,simple,,"voluptatem nesciunt aut qui earum","accusamus assumenda quis architecto quia exercitationem et voluptas inventore adipisci id consequuntur eum eveniet voluptas accusamus cum est voluptatum itaque soluta necessitatibus perferendis nulla aut id nobis et pariatur est eligendi ipsum id saepe sit quibusdam cum dolorum id maiores distinctio quas commodi excepturi in dolor ut fugit assumenda molestias","voluptas neque eius voluptatibus quo quaerat beatae perferendis soluta accusantium exercitationem velit corporis et ipsa cumque animi libero consequatur saepe quo voluptatem ut quisquam tenetur",1,1,,,,,,,1.23,Clothes,14,,,,,doloribus-est-alias-sint-quis,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
ae967f21-5574-3c6e-8f9b-447890997948,en,default,simple,,"beatae commodi in nisi unde","ipsum iure ut totam velit est cumque molestias eum nostrum voluptatibus vel numquam suscipit ipsum et itaque ipsum quibusdam cupiditate illum cum in modi labore voluptas reprehenderit voluptate tempora est perspiciatis vel maiores cupiditate voluptates doloribus aut blanditiis qui sed ratione occaecati quia possimus sint minima similique ipsam nemo veniam","voluptate et quia enim in praesentium consequatur aspernatur magni accusamus error corrupti perspiciatis itaque dolorem et quam consequatur et dolores accusantium maiores autem laboriosam sint",1,1,,,,,,,1.23,Clothes,14,,,,,perspiciatis-accusamus-illo-neque-quia-incidunt-accusamus-facere,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
95915e8e-ea28-3eb7-9a69-4ca020712ab3,en,default,simple,,"tempora voluptatem nam beatae amet","illo reiciendis dolorem cumque aperiam incidunt sunt sit velit qui accusantium dolorem et earum qui qui quas voluptatem sint atque quos error et voluptatibus dignissimos odio consectetur rerum soluta quisquam sit sit autem velit aliquam unde ut quo laboriosam eos culpa voluptatem id eos voluptatum a odio accusantium eaque quis","tempore sapiente quae nisi dolore magni quia porro optio similique blanditiis minus quo aspernatur eveniet est vitae doloremque facere non rerum quis vero dolor exercitationem",1,1,,,,,,,1.23,Clothes,14,,,,,deserunt-molestiae-qui-voluptatum-expedita-quia-a,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
b223608b-d74d-3688-bc4c-4094a3901117,en,default,simple,,"quasi autem vel provident id","ab cum qui explicabo ipsam ut illum nam et et enim ipsa et est esse alias et libero est totam reprehenderit sit illum eos hic et est autem laudantium laudantium dolor tempora ea omnis nam ex quis enim corrupti eos officiis quasi minima est officia quis itaque quis accusamus iste","ut numquam sed eaque voluptates deleniti voluptate quos voluptatem deserunt dolore debitis excepturi est voluptas enim cum eum qui aliquam quae quaerat eius impedit possimus",1,1,,,,,,,1.23,Clothes,14,,,,,nostrum-facilis-quis-temporibus-voluptatum-a-ut,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
986e766b-45a1-3c6e-963d-d0790bf8bbbd,en,default,simple,,"est et inventore sed assumenda","maiores aut temporibus voluptatem magni quis pariatur minus qui ratione vero atque occaecati minima tempora dolores voluptate harum dolore cum minima cum id aut incidunt recusandae illum aspernatur eum sunt vel aliquam est est et aut voluptas quam dolore odit placeat neque soluta sed consequatur aspernatur sunt illo aspernatur quo","unde reprehenderit at quia nihil et sapiente ab repellendus placeat dolor quo doloribus corporis quisquam consequatur dicta numquam quasi vel ut voluptatum provident quaerat praesentium",1,1,,,,,,,1.23,Clothes,14,,,,,praesentium-quo-a-at-eligendi-officia-facilis-praesentium-quo,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
d17c513d-7b4a-332b-8f86-664804908565,en,default,simple,,"incidunt aspernatur deserunt quae maxime","sint vero temporibus vitae qui sequi rerum nulla aliquid assumenda aliquid ipsum sunt sed similique minima voluptatem illum ab molestiae accusamus molestiae provident exercitationem omnis labore deleniti error totam eaque eum consectetur et nostrum soluta mollitia rerum omnis animi temporibus explicabo eligendi itaque esse animi quo sed unde cumque maxime","eius alias autem earum possimus pariatur assumenda saepe placeat ex sit recusandae eveniet in impedit sint nesciunt ut dolore alias ad dolorem aperiam modi vel",1,1,,,,,,,1.23,Clothes,14,,,,,sunt-sit-rerum-aperiam-quos-sit,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
54dcf071-239c-3f34-b298-e9a611aa37b9,en,default,simple,,"aliquam est quis at eos","adipisci tempora aut porro totam quisquam eos sint deserunt animi officia unde minus rerum incidunt ipsum ut dolores sit consequatur numquam quasi excepturi vitae facere asperiores cupiditate labore suscipit sed maxime sit veniam quaerat ut facere mollitia et et quae reiciendis dolor error similique quia vitae recusandae occaecati minus consequatur","officia provident iste in ea qui rerum cum id praesentium et nostrum quam molestiae qui ut est deserunt quia sed inventore sed aspernatur quibusdam et",1,1,,,,,,,1.23,Clothes,14,,,,,maxime-non-natus-esse-velit,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
2fc548d1-8122-3d59-98bb-b85eedd6b872,en,default,simple,,"corporis et nobis vel omnis","perspiciatis minus consequatur repellendus rerum dolore ad eos delectus distinctio ipsam a maxime sunt officia quis nulla ut quae enim iure reprehenderit earum non fugiat nostrum beatae nisi soluta id tempora provident nisi ad voluptates aut delectus rerum quasi ratione veritatis quasi minus id ea quia illum eligendi optio voluptatum","vel sit eligendi repudiandae nihil quidem sed ab sequi laborum enim eveniet repellendus autem distinctio deserunt perferendis sint totam expedita est minima non nam et",1,1,,,,,,,1.23,Clothes,14,,,,,minima-molestiae-consectetur-saepe-eaque-possimus-labore,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
ebf10e26-a19d-3b64-8e69-373574fb7d44,en,default,simple,,"alias asperiores laborum ut aut","et alias tenetur quo ut et quia dolore temporibus enim nemo voluptatem accusamus ut eligendi et dolorem totam nesciunt animi consectetur asperiores non inventore omnis nihil delectus consequatur ratione non vel aspernatur et quod quia numquam distinctio mollitia asperiores beatae sequi rerum iusto praesentium aut nostrum ad delectus et et","aspernatur alias consectetur odit aut similique tempore molestiae mollitia non voluptatibus et expedita odit voluptas voluptas enim perspiciatis dolore minus libero repudiandae quas autem unde",1,1,,,,,,,1.23,Clothes,14,,,,,autem-pariatur-at-adipisci-architecto-asperiores-consequuntur-inventore-totam,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
666596be-228f-3fa9-b69d-bb6e0c374109,en,default,simple,,"rerum aut alias autem fuga","perferendis maxime in nam ullam qui et aut et aut sunt iusto blanditiis quibusdam incidunt voluptatum vel quod rerum est facere quos ut magni nisi suscipit reiciendis labore aut aliquid quis nihil dolorem consequatur quae est voluptates esse aspernatur non odio aut aliquam enim sequi quis harum ex ex voluptatem","sint aut deserunt sint iste unde quasi debitis hic eum doloremque non earum vitae culpa facere vitae delectus quidem ab eaque aperiam illum qui et",1,1,,,,,,,1.23,Clothes,14,,,,,aut-nihil-ut-qui-et-possimus-et-distinctio-amet,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
1d378074-7a98-3ff2-a72d-d39165847e57,en,default,simple,,"dolorem exercitationem placeat sed doloremque","ut fugit dolores vero consequatur quas consequatur aut a vel provident enim et eaque atque aut quidem voluptatem qui quam exercitationem perferendis ullam odio non sint cupiditate aliquam neque officiis nihil ipsa qui beatae culpa facilis laboriosam voluptatum corrupti placeat eveniet sit dolore pariatur voluptatum dolorem optio laborum dolor est","quibusdam error et possimus aut et veniam voluptatibus optio nobis exercitationem blanditiis est porro voluptatem rerum incidunt et id provident nisi deserunt culpa aut qui",1,1,,,,,,,1.23,Clothes,14,,,,,at-aut-illum-quis-similique-consequatur-eum-unde-nobis,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
d3b03498-8baf-386c-a766-11b8f7f44750,en,default,simple,,"voluptatibus nesciunt nostrum sit assumenda","et adipisci ea provident voluptas consequatur in consequatur nostrum dolores nulla modi ducimus odit cupiditate temporibus quia nam soluta architecto et consequatur animi libero sunt voluptate quam eos quaerat et eveniet corrupti deleniti repellat possimus vel veniam id eius quia nisi dolorum in nesciunt eaque dolorem quia ullam itaque molestiae","consectetur hic autem exercitationem in vitae minus totam molestiae iusto iusto odio possimus saepe aperiam suscipit omnis dolor facere possimus distinctio molestiae fugit sint voluptates",1,1,,,,,,,1.23,Clothes,14,,,,,distinctio-et-non-aut-possimus-laboriosam-harum-voluptas,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
511d3f35-d3ac-33b5-bcd7-a56b86d6b0e1,en,default,simple,,"consequatur cum neque et voluptatem","veritatis numquam in in nam alias nam et natus repellendus consequatur animi quisquam dolor odio nulla exercitationem quia omnis a vel omnis fugit qui suscipit aut dolorem nostrum ut illum consequatur odit officia in amet itaque ut architecto id velit asperiores adipisci explicabo aut qui porro iusto nostrum rerum temporibus","voluptates qui enim itaque dicta dolores vel officia omnis omnis omnis magni possimus voluptatem itaque omnis dolorem nihil et natus maxime error ut non et",1,1,,,,,,,1.23,Clothes,14,,,,,quo-facere-laudantium-porro-exercitationem-dicta-nihil-ipsum,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
7d583ec8-3520-3b20-9361-77092f9fa4f3,en,default,simple,,"quae earum non odit accusamus","dolorem et voluptates exercitationem possimus debitis eveniet sunt nobis fugiat veniam saepe sit reiciendis nemo et laudantium perferendis nemo officiis ratione officiis ratione minus harum consequatur itaque expedita animi autem maxime eligendi nulla iusto nihil et cum temporibus libero quia quibusdam maxime et earum odio consequatur culpa facere temporibus hic","quos qui sed atque molestiae est assumenda incidunt tempora voluptates atque quisquam architecto maiores quidem ea et rem nulla qui modi molestias nemo tenetur iure",1,1,,,,,,,1.23,Clothes,14,,,,,velit-ut-doloremque-quaerat-commodi-soluta-vitae-dolor,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
cba30ac5-3305-3edf-a484-bc9037d0bc25,en,default,simple,,"fuga magnam molestiae autem similique","occaecati nisi voluptas praesentium dolor totam et perferendis et occaecati mollitia ut aut adipisci eos est aut tempora rerum mollitia est voluptatem fugit in id magni ut commodi minus suscipit modi doloremque ut labore vel molestiae aut delectus nesciunt facilis qui accusamus in tempora occaecati adipisci aut cupiditate officiis nemo","optio omnis dolores laboriosam aperiam et non id labore dolores quo incidunt qui sint odio aut tenetur eveniet nostrum est sunt placeat velit nemo laborum",1,1,,,,,,,1.23,Clothes,14,,,,,deleniti-ratione-quo-omnis-repellat,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
6dc89c98-f8e0-35a4-9df8-70741ead7ad5,en,default,simple,,"sed vel sed est molestias","voluptatem maiores similique facilis maxime nemo repudiandae eum veniam ab cum corporis quam nihil et neque beatae soluta maiores sed tempore quidem ut possimus aut corporis deleniti fugiat eos fugiat ut voluptatum nam pariatur nostrum est molestias quidem expedita incidunt nulla rerum quae consequatur nulla facere consequatur aut aspernatur consequatur","molestias unde expedita facere beatae ut tempore atque error vel ut corrupti ipsum aliquam quaerat dolores ut molestias dicta incidunt culpa cumque ut pariatur numquam",1,1,,,,,,,1.23,Clothes,14,,,,,aspernatur-placeat-et-excepturi-et-ut-corrupti-provident,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
a6f1e000-99f7-3f53-8c03-e42dec95daf4,en,default,simple,,"minima voluptate nulla aspernatur autem","autem excepturi vitae ullam animi fuga cum velit nihil maxime ducimus molestiae delectus deleniti ut quae exercitationem dignissimos molestias aliquam minima ex temporibus exercitationem et delectus est unde dolores ab accusamus enim dolor adipisci at at tenetur enim laboriosam cum unde debitis harum qui libero voluptates occaecati ullam ipsa reiciendis","ex dolores sed sequi accusamus optio nisi et fugiat quisquam tenetur deleniti iusto est deleniti modi iusto deleniti dolorem ut quia quia quas corporis ex",1,1,,,,,,,1.23,Clothes,14,,,,,et-ipsam-sunt-possimus-autem-libero-ratione-exercitationem,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
bc2f9155-376b-3f7c-8b9e-92f9bc47dd31,en,default,simple,,"distinctio mollitia aspernatur eligendi maiores","cum repellat ut recusandae possimus eaque ratione beatae qui molestias sit laudantium similique qui sequi repellendus facilis in ratione ut quia earum quod vel consequatur magnam ut voluptas unde eligendi aspernatur minima id aut qui dolorum eos dolor reprehenderit vitae ad iure natus architecto consequuntur exercitationem debitis aliquam alias et","perferendis quo at optio omnis aliquam dignissimos voluptas sint voluptate et error voluptas nisi vero rerum odit dolore id ab aliquam quis ut facere voluptatem",1,1,,,,,,,1.23,Clothes,14,,,,,et-quia-unde-voluptas-accusantium-quas-placeat,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
eecb4804-f057-31fb-972a-80e5381e5ab7,en,default,simple,,"doloribus similique natus error consequatur","velit iusto quas iusto aliquid vel sequi incidunt eaque facilis et repellat voluptatum rerum quis laboriosam id et voluptatum architecto omnis doloremque ipsum vero dolorem aut est et adipisci enim reprehenderit perspiciatis excepturi sunt dolores voluptas cupiditate quia eligendi perferendis qui et modi sit voluptas id nemo et optio ut","fugit sequi eveniet maiores fugiat tempore maxime quis nam itaque error quam quaerat aliquam quidem quibusdam voluptatem neque autem magnam totam molestiae sapiente necessitatibus necessitatibus",1,1,,,,,,,1.23,Clothes,14,,,,,quis-odit-aut-quis-ab-modi-aut-aut,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
39140084-0db7-333c-b5b3-3f3e99bf185d,en,default,simple,,"perferendis voluptas est doloribus explicabo","quia sed eligendi magnam praesentium rem sapiente qui laudantium id officia sequi et ab natus magni nihil labore numquam aut dolore in excepturi voluptatem voluptatem qui aliquid blanditiis error blanditiis sunt qui laboriosam quis dolore minima suscipit quae nisi cum ab dignissimos ullam illo iusto nihil repellendus distinctio molestias temporibus","nam repellendus voluptatem consequatur et tenetur maxime dolor tempora ullam voluptatem et voluptatibus sed repellat aspernatur eaque quaerat corrupti deserunt unde quaerat incidunt in assumenda",1,1,,,,,,,1.23,Clothes,14,,,,,molestiae-enim-beatae-aut-accusantium-officiis-tempora,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
0d811ee3-924b-3dcf-8a11-5e6db23b7431,en,default,simple,,"aliquid facere laborum sit et","vel cupiditate id id quis maiores ut assumenda odit asperiores qui et reiciendis adipisci dolorem beatae dolore eaque qui iure omnis sit delectus nihil est aut vero aspernatur et sit consequatur repellendus temporibus consectetur aut eius nobis debitis aut dolores nobis non dicta quidem molestias officia animi incidunt quo reiciendis","repudiandae explicabo est provident fugit voluptas molestiae eveniet omnis tempora optio sint possimus ratione reiciendis eaque magni nihil rerum dignissimos et explicabo quia accusantium cum",1,1,,,,,,,1.23,Clothes,14,,,,,sint-corporis-aperiam-a-et-quas-non-natus,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
20f4eab3-d54f-3497-bb00-39068f591b61,en,default,simple,,"est repellat sint saepe earum","qui facere dicta perferendis nihil ut quod veniam et ullam id rem non sit dolorum unde ad error sit harum cumque consequatur voluptatibus est et reiciendis facilis inventore voluptas suscipit iste harum corrupti eum velit magnam consequatur sint et officiis et ut rem quibusdam provident dolores eum et veritatis et","ut perferendis necessitatibus earum perspiciatis repudiandae alias ut alias consectetur et saepe pariatur aut suscipit itaque corrupti ut architecto voluptatum nulla optio cupiditate aut molestiae",1,1,,,,,,,1.23,Clothes,14,,,,,saepe-eius-rerum-corporis-nihil,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
2e5c348d-90c9-330b-8adc-5c1fe8b29ce3,en,default,simple,,"assumenda nam harum tempora et","rerum pariatur doloremque veniam aliquid sed ducimus dolores non nulla pariatur ea quasi sed esse aut voluptatibus a ratione voluptatem non illum sed repudiandae voluptatum et quas optio mollitia consequatur exercitationem molestiae blanditiis cum architecto nam omnis voluptas qui ipsa sit totam quis officiis qui ut molestiae aspernatur consequatur quis","vel quas dolor cumque aut non aut repudiandae alias voluptatum illum provident quo a sit doloribus aspernatur ut nisi vitae error laboriosam doloremque dolore ea",1,1,,,,,,,1.23,Clothes,14,,,,,voluptatem-consequatur-ipsum-ut-delectus-quibusdam-quia,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
8505923a-1c4a-3f4f-b003-3bd9199995be,en,default,simple,,"nihil explicabo voluptatem fuga itaque","dolores nam optio at blanditiis optio et perferendis officiis ut aut nemo saepe necessitatibus voluptatem velit est quos et fugiat dolores rem quis aspernatur earum dolore officiis vitae tempora quis recusandae officiis error sint molestiae nobis ullam sint enim at laboriosam voluptates dolore ut dolore occaecati doloribus aut quisquam facere","quas sunt molestiae omnis voluptas ad voluptatem a voluptatem dolorum impedit asperiores excepturi non architecto vel accusamus non aperiam ex vel voluptatum eius maiores iure",1,1,,,,,,,1.23,Clothes,14,,,,,libero-voluptas-sint-enim-harum-facilis-consequatur-qui-repellat,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
a56335a1-9984-3df3-b875-72014ce84715,en,default,simple,,"rerum ex officiis adipisci quia","aut quas delectus aut dolore est deleniti dolores eius ducimus omnis ullam excepturi aliquam soluta earum sed quaerat enim odio vitae vel velit vitae ipsa repellendus autem qui neque quo quia quia non iure officiis ratione debitis cum sed consectetur sunt ex incidunt consequatur reprehenderit eum nisi odit ab ex","quia itaque tempora et doloremque soluta non cum quia non reprehenderit nisi aliquid aut cupiditate illum minima aperiam qui et sunt nostrum nobis quasi vel",1,1,,,,,,,1.23,Clothes,14,,,,,debitis-molestias-ad-sapiente-excepturi,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
7e7729bf-a6f4-351b-b2e6-cdb2aa9462c7,en,default,simple,,"et ab incidunt sunt sunt","voluptas aut nihil ducimus excepturi asperiores dolores et perferendis facilis maiores hic consequatur ullam et consequatur illo fuga totam aspernatur qui omnis in sint voluptatibus eos ipsum et rerum pariatur animi et non et esse facilis non voluptate maxime voluptatem quidem dolorem dicta aspernatur exercitationem nisi veniam ducimus consequuntur et","ea minima minus aspernatur et et aut vel sed in illo ut repudiandae ut error optio hic omnis dicta totam voluptatum et magnam provident sed",1,1,,,,,,,1.23,Clothes,14,,,,,culpa-dolor-at-possimus-porro-magnam,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
98247a09-d1e1-3779-93af-faf3c962761e,en,default,simple,,"ex rerum dolorum at quae","aut qui impedit incidunt laborum eaque ut amet fuga enim iste sint iste repudiandae sunt voluptatem molestiae in minima pariatur ex eos rem sed illo voluptates illo excepturi temporibus tenetur quo accusantium minima nemo hic non asperiores sed quis placeat expedita minima enim rem dolores ea eos laudantium alias vero","provident error numquam velit ducimus quia qui cupiditate odit aut reprehenderit aut sed debitis ut tempore in dolores eaque ea dignissimos voluptatem doloribus error corporis",1,1,,,,,,,1.23,Clothes,14,,,,,eos-cum-ratione-est-exercitationem,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
24127f1b-80b6-3c19-8e4a-fea79a4a3695,en,default,simple,,"quaerat voluptatem qui aut minus","atque explicabo aliquam et et suscipit maxime laborum doloribus labore saepe esse similique dolorem ea quia dolores voluptatem illum vel sed voluptatibus beatae qui vitae facilis enim est nobis reprehenderit voluptas libero iusto excepturi et corrupti hic officia neque iure eum tenetur molestias et quis voluptatem rerum nam inventore dolorem","assumenda fugiat modi qui fuga soluta qui voluptas hic accusantium cum dignissimos optio accusamus quia fuga voluptatibus quia quo dicta error sunt quia nesciunt sit",1,1,,,,,,,1.23,Clothes,14,,,,,corporis-cumque-nam-quaerat,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
32f733ad-15e5-3ebc-b9eb-cd1fb5b850e1,en,default,simple,,"voluptatem dolore veritatis rem cumque","ea perspiciatis quas est sit cumque reiciendis ut consequatur in voluptas et molestiae nisi dignissimos dolorem aut eveniet delectus maiores minima sint recusandae itaque accusamus iste inventore vero est eos velit repudiandae laudantium labore voluptatem iste ab dolores alias quia assumenda enim necessitatibus ab dolores reprehenderit explicabo dolor incidunt rem","ea deserunt veniam hic repellendus deleniti et aut quibusdam iusto enim necessitatibus nam blanditiis ut omnis id qui adipisci reprehenderit aspernatur quisquam debitis aut molestias",1,1,,,,,,,1.23,Clothes,14,,,,,odio-aut-voluptas-quo-et,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
23d1f64b-fd02-3357-94f4-de2d052a7302,en,default,simple,,"sit magni nesciunt et error","odit sunt minima quia vel dolores rerum quaerat quisquam assumenda sapiente quod est dolore doloribus pariatur et nihil est a omnis odio accusantium illum voluptas delectus earum minima omnis accusamus et voluptatem quo et rerum voluptas sequi harum rerum accusamus ut consequatur quis id ad sapiente quaerat sunt odit id","sed voluptatibus facilis quos veniam voluptas ipsam possimus aut magnam qui enim quos est voluptatibus aperiam nesciunt sed dignissimos aut occaecati minima laboriosam et sed",1,1,,,,,,,1.23,Clothes,14,,,,,saepe-modi-autem-alias-eligendi-optio-ut-suscipit,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
006f3e40-8c77-3e72-83fb-40bc9cccb4e5,en,default,simple,,"quisquam dolor ut a laudantium","amet excepturi id et repudiandae quae cum dolorem molestiae cum qui tempora unde nulla architecto aliquam nihil eveniet veritatis reprehenderit in inventore voluptas qui temporibus dolore voluptas architecto sed nisi fugit inventore sint voluptas quidem et sed beatae ullam voluptatem tenetur eius ut voluptas deleniti labore nobis ipsam veritatis dolorem","earum officia at voluptas doloribus qui ducimus soluta voluptatibus nisi quae hic neque optio accusamus maxime est molestias delectus dolorum esse facere itaque omnis quidem",1,1,,,,,,,1.23,Clothes,14,,,,,enim-in-exercitationem-et-et-aut-delectus-dolores-sunt,"Meta Title","meta1, meta2, meta3","meta description",1,default=100,,,,,
